"filename", "language", "Ini", "C++", "GLSL", "Shell Script", "Batch", "CMake", "YAML", "Objective-C++", "Markdown", "C", "comment", "blank", "total"
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\IpAddress.hpp", "C++", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 256, 32, 329
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\Packet.hpp", "C++", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 401, 61, 533
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\Socket.hpp", "C++", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 146, 27, 220
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\SocketHandle.hpp", "C++", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 58
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\SocketSelector.hpp", "C++", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 216, 23, 264
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\TcpListener.hpp", "C++", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 131, 17, 167
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\TcpSocket.hpp", "C++", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 253, 27, 317
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Network\UdpSocket.hpp", "C++", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 241, 22, 292
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\OpenGL.hpp", "C++", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 32, 20, 79
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System.hpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 34, 6, 61
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Clock.hpp", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 86, 15, 118
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Err.hpp", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 62, 10, 81
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Export.hpp", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 49
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\FileInputStream.hpp", "C++", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 113, 19, 170
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\InputStream.hpp", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 121, 15, 153
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Lock.hpp", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 108, 15, 140
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\MemoryInputStream.hpp", "C++", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 107, 18, 149
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Mutex.hpp", "C++", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 110, 17, 149
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\NativeActivity.hpp", "C++", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 39, 12, 63
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\NonCopyable.hpp", "C++", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 99, 15, 130
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Sleep.hpp", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 36, 8, 53
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\String.hpp", "C++", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 536, 62, 670
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\String.inl", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 26, 7, 54
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Thread.hpp", "C++", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 227, 22, 283
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Thread.inl", "C++", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 30, 12, 91
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\ThreadLocal.hpp", "C++", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 64, 17, 104
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\ThreadLocalPtr.hpp", "C++", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 123, 17, 159
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\ThreadLocalPtr.inl", "C++", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 29, 14, 78
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Time.hpp", "C++", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 392, 47, 489
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Utf.hpp", "C++", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 588, 58, 764
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Utf.inl", "C++", 0, 482, 0, 0, 0, 0, 0, 0, 0, 0, 129, 142, 753
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Vector2.hpp", "C++", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 230, 27, 302
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Vector2.inl", "C++", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 38, 37, 162
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Vector3.hpp", "C++", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 231, 27, 303
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\System\Vector3.inl", "C++", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 38, 37, 169
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window.hpp", "C++", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 33, 8, 59
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Clipboard.hpp", "C++", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 94, 12, 120
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Context.hpp", "C++", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 144, 22, 196
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\ContextSettings.hpp", "C++", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 106, 11, 150
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Cursor.hpp", "C++", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 159, 21, 223
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Event.hpp", "C++", 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 132, 26, 285
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Export.hpp", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 49
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\GlResource.hpp", "C++", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 70, 17, 110
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Joystick.hpp", "C++", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 164, 21, 228
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Keyboard.hpp", "C++", 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 93, 16, 233
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Mouse.hpp", "C++", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 127, 19, 178
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Sensor.hpp", "C++", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 110, 15, 151
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Touch.hpp", "C++", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 108, 14, 138
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\VideoMode.hpp", "C++", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 181, 22, 229
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\Window.hpp", "C++", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 506, 49, 623
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\WindowHandle.hpp", "C++", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 58, 21, 102
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\include\SFML\Window\WindowStyle.hpp", "C++", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 28, 8, 54
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\lib\cmake\SFML\SFMLConfig.cmake", "CMake", 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 11, 149
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\lib\cmake\SFML\SFMLConfigDependencies.cmake", "CMake", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 12, 87
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\lib\cmake\SFML\SFMLConfigVersion.cmake", "CMake", 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 10, 47
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\lib\cmake\SFML\SFMLSharedTargets-debug.cmake", "CMake", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 15, 70
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\lib\cmake\SFML\SFMLSharedTargets-release.cmake", "CMake", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 15, 70
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\lib\cmake\SFML\SFMLSharedTargets.cmake", "CMake", 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 31, 161
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\lib\cmake\SFML\SFMLStaticTargets-debug.cmake", "CMake", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 15, 70
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\lib\cmake\SFML\SFMLStaticTargets-release.cmake", "CMake", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 15, 70
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\MinGW\x86\lib\cmake\SFML\SFMLStaticTargets.cmake", "CMake", 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 31, 168
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio.hpp", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 33, 7, 57
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\AlResource.hpp", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 47, 11, 71
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\Export.hpp", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 49
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\InputSoundFile.hpp", "C++", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 196, 28, 264
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\Listener.hpp", "C++", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 191, 21, 235
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\Music.hpp", "C++", 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 251, 34, 338
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\OutputSoundFile.hpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 95, 18, 134
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\Sound.hpp", "C++", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 203, 29, 265
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\SoundBuffer.hpp", "C++", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 276, 33, 353
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\SoundBufferRecorder.hpp", "C++", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 105, 17, 145
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\SoundFileFactory.hpp", "C++", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 131, 23, 198
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\SoundFileFactory.inl", "C++", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 38, 15, 101
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\SoundFileReader.hpp", "C++", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 127, 16, 166
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\SoundFileWriter.hpp", "C++", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 98, 13, 126
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\SoundRecorder.hpp", "C++", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 333, 32, 409
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\SoundSource.hpp", "C++", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 257, 34, 333
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Audio\SoundStream.hpp", "C++", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 307, 36, 406
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Config.hpp", "C++", 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 82, 71, 237
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\GpuPreference.hpp", "C++", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 50, 14, 75
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics.hpp", "C++", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 32, 7, 69
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\BlendMode.hpp", "C++", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 151, 19, 216
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\CircleShape.hpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 116, 18, 155
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Color.hpp", "C++", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 216, 24, 276
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\ConvexShape.hpp", "C++", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 117, 17, 154
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Drawable.hpp", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 95, 15, 127
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Export.hpp", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 49
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Font.hpp", "C++", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 329, 39, 440
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Glsl.hpp", "C++", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 159, 29, 228
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Glsl.inl", "C++", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 90, 14, 156
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Glyph.hpp", "C++", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 52, 12, 80
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Image.hpp", "C++", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 261, 29, 325
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\PrimitiveType.hpp", "C++", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 33, 7, 59
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Rect.hpp", "C++", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 199, 23, 255
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Rect.inl", "C++", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 40, 30, 160
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\RectangleShape.hpp", "C++", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 97, 17, 133
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\RenderStates.hpp", "C++", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 129, 19, 175
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\RenderTarget.hpp", "C++", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 396, 45, 511
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\RenderTexture.hpp", "C++", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 253, 27, 315
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\RenderWindow.hpp", "C++", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 240, 20, 285
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Shader.hpp", "C++", 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 718, 69, 876
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Shape.hpp", "C++", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 271, 36, 356
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Sprite.hpp", "C++", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 219, 27, 280
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Text.hpp", "C++", 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 405, 40, 514
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Texture.hpp", "C++", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 617, 47, 734
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Transform.hpp", "C++", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 405, 35, 480
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Transformable.hpp", "C++", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 357, 32, 430
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\Vertex.hpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 112, 16, 149
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\VertexArray.hpp", "C++", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 167, 25, 224
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\VertexBuffer.hpp", "C++", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 324, 36, 409
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Graphics\View.hpp", "C++", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 269, 32, 344
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Main.hpp", "C++", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 28, 9, 44
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Network.hpp", "C++", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 33, 7, 54
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Network\Export.hpp", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 49
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Network\Ftp.hpp", "C++", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 439, 59, 617
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Network\Http.hpp", "C++", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 333, 49, 483
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Network\IpAddress.hpp", "C++", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 256, 32, 329
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Network\Packet.hpp", "C++", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 401, 61, 533
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Network\Socket.hpp", "C++", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 146, 27, 220
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Network\SocketHandle.hpp", "C++", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 58
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Network\SocketSelector.hpp", "C++", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 216, 23, 264
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Network\TcpListener.hpp", "C++", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 131, 17, 167
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Network\TcpSocket.hpp", "C++", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 253, 27, 317
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\Network\UdpSocket.hpp", "C++", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 241, 22, 292
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\OpenGL.hpp", "C++", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 32, 20, 79
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\System.hpp", "C++", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 34, 6, 61
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\System\Clock.hpp", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 86, 15, 118
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\System\Err.hpp", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 62, 10, 81
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\System\Export.hpp", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 49
"d:\Bureau\Development\Projects\Templates\Graphics_skeleton\libraries\SFML\VS\x64\include\SFML\System\FileInputStream.hpp", "C++", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 113, 19, 170
